0.736546    0.09286589
1.5089557   0.069332055
13.2406 0.009377747
2.99433 0.034799104
2.828042    0.037927301
4.03519 0.032423009
1.51214 0.045796024
5.35227 0.018605807
3.7681  0.052192617
1.9000693   0.052344564
3.89713 0.050250569
1.7429935   0.054194121
9.24285 0.010029374
9.75598 0.019167731
3.6313  0.044612122
4.86069 0.016458569
4.20474 0.054204778
3.57532 0.032281586
5.20851 0.045598453
2.85057 0.030520212
4.2568  0.0368528
9.20205 0.021151917
4.0378962   0.029382628
8.886593    0.01912544
0.85359163  0.054915018
6.21229 0.018377603
95.2738 0.003533679
1.58040482  0.023170076
3.336649    0.023946181
2.64385 0.01199009
4.4652934   0.025981943
4.8878162   0.019579296
3.2130598   0.030313784
2.91625 0.046120874
4.627669    0.019707546
10.863502   0.021033733
2.77596 0.04596608
10.338523   0.016356302
5.508023    0.020533683
4.008778    0.029485295
5.6334729   0.031721108
2.875317    0.026779656
4.124481    0.037095576
3.21222 0.037232817
1.212884    0.074862889
3.35524 0.045868552
3.652836    0.032139412
4.234516    0.024158605
3.039577    0.02302952
3.257215    0.041170141
5.723186    0.024584209
2.899703    0.029589237
2.810595    0.031559154
5.005425    0.042777586
2.150008    0.060232334
3.474474    0.052928875
5.452654    0.026684253
3.646706    0.044972093
1.327347    0.069537205
2.79736 0.034711299
4.640382    0.027303787
3.54387 0.049239955
3.056536    0.058072275
4.457243    0.057367301
2.694047    0.063250567
4.301219    0.030270488
3.128992    0.045893374
4.463129    0.028925895
2.691548    0.063606519
2.788491    0.043643677
3.1220109   0.049038906
4.2180278   0.03326199
2.7535953   0.036425106
1.9616241   0.059338586
3.799847    0.019706057
2.7908327   0.033907443
2.465295    0.059132883
3.852985    0.037918653
2.204737    0.075700639
3.076337    0.051587326
3.92289 0.036452717
3.446459    0.029218395
3.312846    0.037822464
3.0440499   0.036063798
2.766741    0.039790497
1.354133    0.063656967
3.547851    0.042109998
2.156729    0.048823937
4.763387    0.026115871
3.3252725   0.025573844
1.9153073   0.076071344
2.8758911   0.046941972
21.21663    0.006304017
2.21857567  0.034243682
3.52474859  0.036240032
3.092926    0.012738746
6.76458 0.010229756
111.4367    0.004522747
9.4909  0.013001928
8.1352  0.015775027
32.03   0.007649079
9.32414 0.010295856
15.5012 0.006167264
0.381078    0.078724041
3.484552    0.008850492
10.05403    0.010582821
24.6454 0.005794185
44.5631 0.003725055
4.1137912   0.052384769
2.70339 0.048679621
7.8457  0.029315421
2.7347749   0.053496176
0.837495    0.090431465
45.29485    0.006313256
120.0181272 0.004028558
14.30511983 0.012958298
4.33642933  0.039424833
3.55485691  0.024644593
